Employer_ID,City_ID,Contract_ID,StartDate,EndDate,Job_Slots,Total_Contract_Value,Applications,Apply_Start_Clicks,Click_Market_Value,Job_Listings,City_Name,State_ID,State_Name,StartMonth,EndMonth,Renewal_Flag
4154560,2513,2085528,2017-07-04,2017-07-05,15,495,0,5,97.15,5,Martell,CA,California,7,7,0
4194320,1729,2273268,2017-09-10,2017-10-09,15,495,140,190,840.0,0,Cooperstown,PA,Pennsylvania,9,10,0
5290027,10427,2329500,2017-09-29,2017-10-28,15,1745,135,275,5496.7,0,Vandalia,IL,Illinois,9,10,1
5236640,6788,2315532,2017-09-24,2017-10-23,15,1745,160,235,7124.95,10,West Mayfield,PA,Pennsylvania,9,10,1
2862080,4022,1613148,2016-12-27,2017-01-26,15,495,0,115,2308.5,0,West Manchester,OH,Ohio,12,1,1
3502987,4717,1816956,2017-03-22,2017-04-21,15,495,10,10,592.35,5,Gridley,IL,Illinois,3,4,1
4774640,9423,2647656,2018-01-11,2018-02-10,15,1245,0,0,8.05,0,Cold Spring,NY,New York,1,2,1
5779867,3977,2543904,2017-12-09,2018-01-08,15,995,0,0,10.45,0,Somers,IA,Iowa,12,1,1
2798960,9445,1583148,2016-12-15,2016-12-23,15,745,65,85,1977.3,0,Lake Mathews,CA,California,12,12,0
4965520,7273,2348940,2017-10-05,2017-11-04,15,995,0,40,591.0,0,North Haven,NY,New York,10,11,1
3407573,6573,2184216,2017-08-09,2017-09-08,15,495,5,10,84.8,10,Byers,TX,Texas,8,9,1
3987040,1929,2483004,2017-11-18,2017-12-17,15,495,0,0,102.15,0,Killeen,TX,Texas,11,12,1
5395867,9223,2367168,2017-10-12,2017-11-11,15,995,30,105,1390.8,0,Malott,WA,Washington,10,11,1
3451760,3397,1797684,2017-03-15,2017-03-17,15,745,0,0,125.25,0,Chaumont,NY,New York,3,3,0
3409760,1926,1783608,2017-03-09,2017-04-08,50,2245,0,0,69.55,0,Spaulding,CA,California,3,4,1
3617920,7882,1856940,2017-04-05,2017-05-04,15,1745,55,70,3429.7,0,Jenner,CA,California,4,5,1
1491787,4010,2606076,2017-12-28,2018-01-27,15,1245,0,0,0.0,0,Easton,PA,Pennsylvania,12,1,0
2592053,2978,1433940,2016-10-08,2016-11-04,15,1745,0,15,1342.35,10,Roseto,PA,Pennsylvania,10,11,0
3471947,11246,2572128,2017-12-17,2018-01-16,15,1245,0,0,0.0,0,Coahoma,TX,Texas,12,1,1
4200107,8885,2100000,2017-07-10,2017-08-09,15,495,0,235,2396.1,15,Hughesville,PA,Pennsylvania,7,8,1
4498480,10395,2199300,2017-08-14,2017-09-13,15,495,35,50,1850.3,5,Conconully,WA,Washington,8,9,1
5294107,2181,2712780,2018-01-31,2018-02-28,15,1745,135,170,3582.45,0,El Paso,IL,Illinois,1,2,1
1918827,2603,2052228,2017-06-23,2017-07-22,15,745,0,0,0.0,0,Terlingua,TX,Texas,6,7,0
2121733,10160,2412096,2017-10-27,2017-11-26,15,495,35,50,914.85,15,Manvel,TX,Texas,10,11,1
1997013,10422,1499856,2016-11-06,2016-11-14,50,1745,50,55,1918.8,0,Woxall,PA,Pennsylvania,11,11,0
3205547,4722,1789260,2017-03-11,2017-03-15,15,745,0,0,0.0,0,Elkland,PA,Pennsylvania,3,3,0
2051920,8618,1371768,2016-09-16,2016-10-15,15,495,0,0,0.0,0,Affton,MO,Missouri,9,10,1
2314160,5745,1591272,2016-12-18,2017-01-17,15,495,0,0,0.0,0,McKnightstown,PA,Pennsylvania,12,1,1
2804027,642,1519404,2016-11-16,2016-12-15,15,1745,505,640,23448.4,0,Pine Grove,WA,Washington,11,12,1
3486293,9998,1963644,2017-05-19,2017-05-23,15,1245,5,0,76.0,0,Feasterville,PA,Pennsylvania,5,5,0
4457307,10027,2181912,2017-08-08,2017-09-01,15,1495,40,80,3321.2,0,Strathmore,CA,California,8,9,0
5795547,3845,2548224,2017-12-10,2017-12-21,15,1495,5,110,1923.75,0,West Sullivan,MO,Missouri,12,12,0
2641493,10666,1540536,2016-11-26,2016-12-25,15,495,15,15,1181.7,0,Yorklyn,PA,Pennsylvania,11,12,1
2906827,498,1570500,2016-12-09,2017-01-08,15,745,255,480,5985.0,5,Martinsville,OH,Ohio,12,1,1
3559013,9235,2914356,2018-03-29,2018-04-28,15,745,0,0,86.5,0,Rollingwood,TX,Texas,3,4,0
4523253,6457,2289624,2017-09-16,2017-10-15,15,495,60,120,4044.15,20,Wellsville,PA,Pennsylvania,9,10,1
4703440,5282,2173188,2017-08-04,2017-09-03,15,745,80,90,1735.1,0,Twin Grove,IL,Illinois,8,9,1
6372853,9014,2887512,2018-03-23,2018-04-22,15,1245,15,10,67.1,0,Baileyville,PA,Pennsylvania,3,4,0
1973840,3439,1281144,2016-08-02,2016-08-03,15,745,0,0,6.45,0,Indian Falls,CA,California,8,8,0
2079040,4296,1255776,2016-07-21,2016-08-20,15,495,25,45,1395.0,5,Mikes,TX,Texas,7,8,1
4519440,3836,2117688,2017-07-16,2017-07-17,15,745,0,0,4.0,0,Glen Head,NY,New York,7,7,0
5763120,5029,2451468,2017-11-08,2017-11-14,15,995,0,0,68.4,0,Pamelia Center,NY,New York,11,11,0
1058160,6735,1711944,2017-02-10,2017-03-09,15,495,5,35,1768.8,0,Hennepin,IL,Illinois,2,3,1
1736320,9266,1111188,2016-05-19,2016-06-18,50,1745,185,355,7434.65,10,Annona,TX,Texas,5,6,1
2390267,10473,1697652,2017-02-04,2017-03-03,15,1745,0,0,0.0,0,Saltaire,NY,New York,2,3,1
2823573,7204,1527564,2016-11-19,2016-12-18,15,1495,25,35,1170.0,5,Rickreall,OR,Oregon,11,12,1
3357520,3393,2726028,2018-02-03,2018-03-02,15,745,0,0,1330.0,0,Scenic Oaks,TX,Texas,2,3,1
4475307,10955,2752308,2018-02-11,2018-03-10,15,995,35,60,2905.1,0,Reddick,IL,Illinois,2,3,1
4496027,4126,2111232,2017-07-14,2017-08-13,15,495,5,25,900.95,0,Los Altos,CA,California,7,8,1
4575413,7199,2135004,2017-07-22,2017-08-21,15,995,85,55,1421.9,5,Iowa Colony,TX,Texas,7,8,1
5588587,371,2405364,2017-10-25,2017-11-24,15,995,55,230,3158.7,0,Dexter City,OH,Ohio,10,11,1
1731280,3495,1104576,2016-05-16,2016-06-15,15,495,40,105,1683.45,10,Amana,IA,Iowa,5,6,1
2388000,7586,2257212,2017-09-04,2017-10-03,15,745,20,30,1987.5,5,Sheffield,OH,Ohio,9,10,1
2456533,4191,2594916,2017-12-23,2018-01-22,15,745,85,130,5419.05,10,Baltimore,OH,Ohio,12,1,1
2723760,6119,1547508,2016-11-30,2016-12-29,15,495,95,110,7477.3,20,Portsmouth,IA,Iowa,11,12,1
3151200,2412,1988484,2017-05-29,2017-06-27,15,495,5,5,205.6,5,Sandyville,OH,Ohio,5,6,0
3177413,106,1864176,2017-04-08,2017-05-07,15,495,10,25,363.05,0,Cinnamon Lake,OH,Ohio,4,5,1
4409973,6577,2732604,2018-02-06,2018-03-05,15,1745,5,45,2146.05,0,East Dundee,IL,Illinois,2,3,1
7053413,9247,2867928,2018-03-17,2018-04-16,15,1995,5,15,66.85,0,Porterville,CA,California,3,4,0
1210400,2497,1586496,2016-12-16,2017-01-15,15,745,150,185,8589.35,5,Pharr,TX,Texas,12,1,1
1265120,5507,1074312,2016-04-29,2016-05-28,15,745,0,165,5402.0,0,Coffeen,IL,Illinois,4,5,1
1867787,10739,2275608,2017-09-12,2017-10-11,50,1745,0,0,0.0,0,Sugar Grove,IL,Illinois,9,10,1
4126373,5410,1997364,2017-06-02,2017-07-01,15,495,0,0,181.2,0,Bergholz,OH,Ohio,6,7,1
4536907,2779,2124276,2017-07-19,2017-08-18,15,745,80,65,600.4,15,Onalaska,WA,Washington,7,8,1
5355253,3855,2445072,2017-11-05,2017-12-04,15,995,15,30,1619.75,0,Lake St. Louis,MO,Missouri,11,12,0
1622267,5866,1191696,2016-06-21,2016-06-30,15,995,0,0,0.0,0,Seaton,IL,Illinois,6,6,0
2091520,7072,1258308,2016-07-22,2016-08-21,15,495,115,265,4563.9,5,Grand Ronde,OR,Oregon,7,8,1
2591760,4710,1576704,2016-12-12,2017-01-11,15,1245,85,100,3119.85,15,Lamoni,IA,Iowa,12,1,1
2684400,3385,1467444,2016-10-23,2016-11-22,15,1495,0,0,9.6,5,New Freeport,PA,Pennsylvania,10,11,1
1339653,1638,1725888,2017-02-16,2017-03-15,15,495,20,65,1514.85,0,Fishers Landing,NY,New York,2,3,1
2128133,9343,1543128,2016-11-28,2016-12-27,15,1745,50,110,3158.4,0,Monsey,NY,New York,11,12,1
3759360,8155,1893936,2017-04-21,2017-05-20,15,495,45,155,594.0,0,Union,OH,Ohio,4,5,1
5797627,592,2459568,2017-11-10,2017-12-09,15,1495,35,65,2902.4,0,Kent,IA,Iowa,11,12,1
7303627,868,2832636,2018-03-07,2018-03-20,15,1745,45,65,1228.75,15,Hungerford,TX,Texas,3,3,0
1252613,6979,1117320,2016-05-22,2016-05-31,15,1245,90,85,7480.0,0,Tanner,WA,Washington,5,5,0
3701813,5315,1951908,2017-05-14,2017-06-13,15,1245,5,25,294.55,0,Holtsville,NY,New York,5,6,1
4877653,10873,2399256,2017-10-23,2017-11-22,15,1495,30,25,3693.6,0,Seaman,OH,Ohio,10,11,1
6171093,5416,2532576,2017-12-06,2018-01-05,15,1495,5,165,3782.6,0,Loyola,CA,California,12,1,1
3216293,7829,2113740,2017-07-15,2017-08-14,15,495,10,10,843.6,0,Soda Bay,CA,California,7,8,0
3328240,239,1905012,2017-04-26,2017-05-25,15,1745,85,135,3185.25,0,Chesterland,OH,Ohio,4,5,1
3900533,1860,2045436,2017-06-21,2017-06-29,15,745,25,40,668.8,0,Remsen,IA,Iowa,6,6,0
4594107,942,2499468,2017-11-24,2017-12-23,15,1495,0,0,19.0,0,Westdale,TX,Texas,11,12,1
5366907,1786,2352300,2017-10-06,2017-11-02,15,995,40,145,4426.7,0,Pittsfield,IL,Illinois,10,11,0
1961520,541,1913964,2017-04-29,2017-05-05,15,495,5,10,469.55,0,San Ardo,CA,California,4,5,0
6784053,11011,2800404,2018-02-26,2018-03-25,15,1245,145,205,5086.95,15,Knightsen,CA,California,2,3,1
2654267,10087,1660656,2017-01-19,2017-02-18,15,745,0,5,723.5,5,Mount Jewett,PA,Pennsylvania,1,2,1
3043947,10284,1646472,2017-01-12,2017-01-25,15,495,5,15,480.0,0,Plumville,PA,Pennsylvania,1,1,0
5387440,2025,2355996,2017-10-07,2017-11-06,15,1245,75,115,3429.5,15,Hopkins,MO,Missouri,10,11,1
6752933,7175,2688912,2018-01-24,2018-02-20,15,1495,25,100,4198.05,0,Tabor,IA,Iowa,1,2,0
1502213,1234,2651364,2018-01-12,2018-02-11,50,1745,145,170,4422.4,0,Rochester,OH,Ohio,1,2,1
2732507,6431,1627152,2017-01-02,2017-02-01,15,1245,0,0,0.0,0,Poteet,TX,Texas,1,2,1
2801093,9715,2476068,2017-11-16,2017-12-15,50,2245,120,300,6100.5,0,Elgin,OR,Oregon,11,12,1
5826213,4343,2665320,2018-01-17,2018-02-16,15,995,165,500,2882.8,0,Yuba City,CA,California,1,2,1
4374000,8673,2512968,2017-11-30,2017-12-29,15,495,20,75,3282.4,0,Wilmore,PA,Pennsylvania,11,12,1
3813413,555,1986972,2017-05-28,2017-06-27,15,1495,0,5,507.5,0,Mountainhome,PA,Pennsylvania,5,6,1
4337387,7328,2141460,2017-07-25,2017-08-24,15,495,15,30,1153.3,0,Bridgeport,IL,Illinois,7,8,1
4934027,2725,2321184,2017-09-27,2017-09-30,15,995,5,15,145.35,0,University City,MO,Missouri,9,9,0
5336800,2677,2345700,2017-10-04,2017-11-03,15,995,75,100,4699.3,10,Mingo Junction,OH,Ohio,10,11,1
1650347,5353,1448424,2016-10-15,2016-11-14,15,745,65,100,6926.35,20,Longbranch,WA,Washington,10,11,1
2097680,5555,1322352,2016-08-23,2016-09-22,15,495,0,0,0.0,0,Lathrop,MO,Missouri,8,9,1
2433680,787,1643100,2017-01-11,2017-02-10,15,745,0,0,0.0,0,Coffee Creek,CA,California,1,2,1
2410453,6946,1567716,2016-12-08,2017-01-07,15,745,0,0,0.0,0,Hasson Heights,PA,Pennsylvania,12,1,1
2548453,2883,2068800,2017-06-29,2017-07-28,15,1245,0,0,0.0,0,Upland,PA,Pennsylvania,6,7,1
3238000,8340,1869660,2017-04-11,2017-05-10,15,1245,20,50,1639.35,15,Calumet,PA,Pennsylvania,4,5,1
3431413,2524,1801308,2017-03-16,2017-04-15,15,745,20,30,1351.5,0,Elma,IA,Iowa,3,4,1
1055627,6774,1794240,2017-03-14,2017-04-13,15,745,0,55,2467.95,0,Bishop Hills,TX,Texas,3,4,1
2197333,11440,1861680,2017-04-07,2017-04-10,15,1245,10,10,217.1,0,Choctaw Lake,OH,Ohio,4,4,0
4039733,1222,1975632,2017-05-24,2017-06-08,15,495,50,65,183.3,5,Hood River,OR,Oregon,5,6,0
4700027,440,2172984,2017-08-04,2017-08-08,15,745,0,0,0.0,0,Clarendon,PA,Pennsylvania,8,8,0
1005227,2031,1250364,2016-07-19,2016-08-18,15,495,0,0,604.8,0,Hebron,IL,Illinois,7,8,1
1233067,8632,1859316,2017-04-06,2017-05-05,15,1495,140,165,2278.7,20,Calverton,NY,New York,4,5,1
1737680,4521,1591068,2016-12-18,2017-01-17,15,495,0,0,0.0,0,Parkland,WA,Washington,12,1,1
1860880,2829,1900044,2017-04-24,2017-05-23,15,495,50,70,846.55,30,Pleasantville,NY,New York,4,5,1
2704000,6669,1542120,2016-11-27,2016-12-26,15,495,0,0,0.0,0,Vinton,OH,Ohio,11,12,1
3204853,10681,1715220,2017-02-11,2017-03-10,15,995,20,25,1073.25,0,Linglestown,PA,Pennsylvania,2,3,1
4763653,7026,2191320,2017-08-11,2017-08-17,15,995,5,5,125.4,0,Rolling Meadows,IL,Illinois,8,8,0
1736853,7449,1187580,2016-06-18,2016-07-01,15,1745,0,0,0.0,0,Allentown,PA,Pennsylvania,6,7,0
2447280,652,1369020,2016-09-15,2016-10-14,15,1745,0,25,1719.9,5,Lockbourne,OH,Ohio,9,10,1
2560213,9133,1489284,2016-11-02,2016-12-01,15,745,385,480,18180.55,20,Preston,TX,Texas,11,12,1
2717307,5062,1504620,2016-11-09,2016-12-08,15,745,0,120,1359.45,5,Garceno,TX,Texas,11,12,1
3469253,9893,2665116,2018-01-17,2018-02-16,15,495,0,50,615.35,0,Laguna Niguel,CA,California,1,2,1
5025680,10388,2535900,2017-12-07,2018-01-06,15,995,10,25,744.8,0,Union,OR,Oregon,12,1,1
6778853,4876,2899200,2018-03-26,2018-04-25,15,995,0,0,0.0,0,University of California-Davis,CA,California,3,4,0
2837333,7928,1744212,2017-02-23,2017-03-22,15,745,0,0,0.0,0,Canton,OH,Ohio,2,3,1
3243680,9277,1801104,2017-03-16,2017-04-15,15,1745,10,15,615.25,0,Dakota,IL,Illinois,3,4,1
1565280,11197,2019912,2017-06-11,2017-07-10,15,495,10,240,2114.7,0,Fountain Valley,CA,California,6,7,1
4050667,4677,1978704,2017-05-25,2017-06-24,15,745,50,75,2045.8,0,St. Hedwig,TX,Texas,5,6,1
3867920,5606,2257416,2017-09-04,2017-10-03,15,1245,0,50,689.7,0,Hornell,NY,New York,9,10,1
4792240,6126,2370696,2017-10-13,2017-11-12,15,1745,1340,1765,20033.3,10,Pocono Mountain Lake Estates,PA,Pennsylvania,10,11,1
6294267,8897,2863872,2018-03-16,2018-04-15,15,1495,0,65,294.1,0,Ute,IA,Iowa,3,4,0
5013760,994,2352096,2017-10-06,2017-10-27,15,995,0,190,4452.0,0,St. Ansgar,IA,Iowa,10,10,0
5208160,1272,2307696,2017-09-22,2017-09-26,15,1495,40,55,1489.25,15,Fair Haven,NY,New York,9,9,0
5160933,5583,2489316,2017-11-21,2017-12-20,50,2995,0,1205,12728.1,0,Franklin Park,PA,Pennsylvania,11,12,1
5271947,3910,2610684,2017-12-29,2018-01-28,15,995,30,80,3368.7,0,Westside,IA,Iowa,12,1,1
5612827,122,2503920,2017-11-27,2017-12-26,15,995,0,0,24.7,0,Hanover,OH,Ohio,11,12,1
6495680,3030,2810628,2018-03-01,2018-03-28,15,1495,195,345,3316.85,10,Columbia,IL,Illinois,3,3,0
5651893,9028,2422008,2017-10-30,2017-11-17,15,995,0,5,266.95,0,Cutchogue,NY,New York,10,11,0
1590667,10787,1648116,2017-01-13,2017-02-12,50,2495,0,1115,24246.05,40,Perkasie,PA,Pennsylvania,1,2,1
972133,4874,1519200,2016-11-16,2016-12-15,15,495,25,55,802.5,0,Upper Arlington,OH,Ohio,11,12,1
3282800,10996,1820328,2017-03-23,2017-04-22,15,495,5,15,445.3,10,Ottawa Hills,OH,Ohio,3,4,1
1788053,1886,1983624,2017-05-27,2017-06-26,15,495,0,0,119.8,0,Bartonville,IL,Illinois,5,6,0
2783093,8253,1575744,2016-12-11,2016-12-13,15,745,0,0,106.5,0,Gilman City,MO,Missouri,12,12,0
3161813,378,1701684,2017-02-06,2017-02-13,15,495,0,0,315.9,0,Brownsville,OH,Ohio,2,2,0
3166773,336,1928892,2017-05-05,2017-06-04,15,745,0,0,0.0,0,Canal Winchester,OH,Ohio,5,6,1
4420160,2012,2178816,2017-08-06,2017-08-08,15,1495,5,5,136.85,0,Whitney Point,NY,New York,8,8,0
4768080,4687,2289828,2017-09-16,2017-10-15,15,995,5,10,532.0,0,Chalfont,PA,Pennsylvania,9,10,1
1660453,11086,1131624,2016-05-31,2016-06-30,50,1745,10,55,3127.15,0,Cinco Ranch,TX,Texas,5,6,1
1924693,8921,1198224,2016-06-24,2016-07-23,50,1745,1465,2130,29771.6,5,Wilmington,IL,Illinois,6,7,0
1203467,647,1290840,2016-08-06,2016-09-05,15,745,55,110,1720.5,0,Orient,IL,Illinois,8,9,1
1836080,3760,1222452,2016-07-04,2016-08-03,15,1495,105,145,4005.0,0,Salem,OH,Ohio,7,8,1
2159600,10480,1347504,2016-09-03,2016-10-02,15,495,0,0,0.0,0,Wayne,OH,Ohio,9,10,1
2431813,2421,1361148,2016-09-10,2016-09-21,15,745,25,50,1001.1,0,Union Springs,NY,New York,9,9,0
2510373,348,1539108,2016-11-25,2016-12-24,15,495,0,0,0.0,0,Birdsboro,PA,Pennsylvania,11,12,1
3004507,11301,1623624,2016-12-31,2017-01-30,15,495,0,0,844.05,5,Lees Summit,MO,Missouri,12,1,1
1135547,6518,2399052,2017-10-23,2017-11-22,15,995,0,135,3886.45,25,Mastic,NY,New York,10,11,1
1388533,8822,1811880,2017-03-20,2017-04-19,15,1245,15,20,779.8,10,Lemoore,CA,California,3,4,1
1735307,2340,1376484,2016-09-18,2016-10-17,15,1745,0,450,17100.3,25,Westmont,PA,Pennsylvania,9,10,1
3440160,8310,2104116,2017-07-12,2017-08-11,15,495,10,35,1744.2,20,Des Peres,MO,Missouri,7,8,1
4071813,1987,1993992,2017-06-01,2017-06-26,15,745,60,90,1222.8,10,Altmar,NY,New York,6,6,0
1370853,6342,1755588,2017-02-27,2017-03-01,15,745,0,0,0.0,0,Glenwood,WA,Washington,2,3,0
1760587,2682,1320528,2016-08-21,2016-09-20,15,1495,0,0,0.0,0,Somonauk,IL,Illinois,8,9,1
2226800,252,1868940,2017-04-11,2017-05-10,15,1245,40,60,2589.3,0,Muir,PA,Pennsylvania,4,5,1
2571147,8171,2087208,2017-07-05,2017-08-04,15,745,15,20,2445.3,0,Bath,IL,Illinois,7,8,1
3216480,6076,1718148,2017-02-12,2017-03-11,15,1495,10,30,1116.1,0,Jamestown West,NY,New York,2,3,1
4248667,9049,2492820,2017-11-22,2017-12-21,15,1745,0,0,7.6,0,Allyn,WA,Washington,11,12,1
5343093,2935,2625684,2018-01-04,2018-02-03,15,995,55,80,1909.5,20,Bandon,OR,Oregon,1,2,1
1735307,5082,1959600,2017-05-18,2017-06-17,15,1745,5,185,5105.95,0,Hideaway,TX,Texas,5,6,1
2392187,4041,1495440,2016-11-04,2016-12-03,15,1245,0,0,0.0,0,LaCoste,TX,Texas,11,12,1
2176240,5445,1697580,2017-02-04,2017-03-03,15,1495,0,0,0.0,0,Paradise,TX,Texas,2,3,1
3869227,11214,1957344,2017-05-17,2017-06-16,15,495,90,125,946.9,20,Gordonville,MO,Missouri,5,6,1
6941173,9511,2836020,2018-03-08,2018-03-21,15,995,5,5,488.7,10,San Simeon,CA,California,3,3,0
2181520,11418,1285728,2016-08-04,2016-08-08,15,495,0,0,0.0,0,Crystal Lake Park,MO,Missouri,8,8,0
2436400,3046,1438452,2016-10-11,2016-11-10,15,745,235,310,6799.05,5,Wauna,WA,Washington,10,11,1
3189307,11180,2013828,2017-06-09,2017-07-08,15,995,0,185,3344.2,15,Grenada,CA,California,6,7,1
5160933,7382,2305128,2017-09-20,2017-10-20,50,1655,0,1625,15262.8,20,Schellsburg,PA,Pennsylvania,9,10,1
831600,6860,1771788,2017-03-04,2017-04-03,15,1745,70,105,1438.5,0,Hoberg,MO,Missouri,3,4,1
2654187,8197,1456356,2016-10-19,2016-11-18,15,1495,0,0,0.0,0,Bellerose Terrace,NY,New York,10,11,1
3041440,8171,1657740,2017-01-18,2017-02-14,15,495,10,15,513.0,5,Bath,IL,Illinois,1,2,0
4184133,10515,2759400,2018-02-14,2018-03-03,15,1245,135,180,4544.95,15,Schram City,IL,Illinois,2,3,0
4184480,6263,2359440,2017-10-09,2017-11-08,15,1245,10,60,2431.45,5,Fredericksburg,TX,Texas,10,11,1
4718320,1747,2176332,2017-08-05,2017-09-04,15,495,20,50,1408.0,0,Rennerdale,PA,Pennsylvania,8,9,1
6750800,759,2794584,2018-02-24,2018-02-26,15,995,0,15,113.9,5,Prescott,IA,Iowa,2,2,0
2033360,7909,1793232,2017-03-13,2017-04-12,15,495,0,0,0.0,0,Radnor,OH,Ohio,3,4,1
2232107,968,1440672,2016-10-12,2016-11-04,15,995,25,35,4691.7,5,Summit,OR,Oregon,10,11,0
2345573,9615,1478160,2016-10-28,2016-11-27,15,1745,5,165,4805.1,0,East Greenville,PA,Pennsylvania,10,11,1
2775333,6810,1640712,2017-01-10,2017-02-09,15,745,0,0,0.0,0,Roseville,IA,Iowa,1,2,1
3543947,59,1905216,2017-04-26,2017-04-29,15,495,0,0,0.0,0,Lititz,PA,Pennsylvania,4,4,0
4157867,5120,2085564,2017-07-04,2017-08-03,50,2995,110,265,5496.95,0,Greenhills,OH,Ohio,7,8,1
4688773,6825,2342436,2017-10-03,2017-11-02,15,1745,0,155,4218.0,0,Covington,WA,Washington,10,11,0
6333120,11,2777316,2018-02-20,2018-03-16,15,995,0,95,2069.1,15,Walnut Springs,TX,Texas,2,3,0
6869013,4611,2817252,2018-03-02,2018-04-01,15,1245,20,70,4696.45,20,Madisonburg,PA,Pennsylvania,3,4,0
924507,9175,2831640,2018-03-07,2018-04-06,50,1745,0,415,10333.1,75,Green Valley,CA,California,3,4,0
2898960,8122,2180232,2017-08-07,2017-09-06,15,1495,0,0,0.0,0,Rankin,IL,Illinois,8,9,1
2877387,9602,1623456,2016-12-31,2017-01-30,15,745,30,70,3652.95,0,Beason,IL,Illinois,12,1,1
3370453,2745,1772340,2017-03-04,2017-04-03,15,745,10,10,522.8,0,Wenona,IL,Illinois,3,4,1
3384027,993,1775460,2017-03-05,2017-03-06,15,1495,0,5,75.15,0,Pittsford,NY,New York,3,3,0
6276907,420,2661252,2018-01-15,2018-02-14,15,1245,145,250,6137.0,10,Hayesville,OH,Ohio,1,2,1
1744053,10961,1919088,2017-05-01,2017-05-30,15,1495,5,15,3036.45,25,Rose Hill,IL,Illinois,5,5,1
2147813,6081,1415844,2016-10-01,2016-10-30,15,1495,0,0,0.0,0,Aberdeen,WA,Washington,10,10,0
850960,2104,1978392,2017-05-25,2017-06-24,15,495,5,5,53.2,5,Encinal,TX,Texas,5,6,0
2011120,1116,1355256,2016-09-08,2016-10-07,15,745,0,0,0.0,0,Windom,TX,Texas,9,10,1
2330720,7862,1471956,2016-10-26,2016-11-25,15,1745,0,0,0.0,0,Rowlett,TX,Texas,10,11,1
4674053,7273,2340912,2017-10-02,2017-11-01,15,495,40,80,1444.0,0,North Haven,NY,New York,10,11,1
6049227,7933,2497512,2017-11-23,2017-12-22,15,995,30,175,1710.45,0,Bath,PA,Pennsylvania,11,12,1
5469787,6748,2377452,2017-10-15,2017-10-17,15,995,0,0,121.6,5,Delmita,TX,Texas,10,10,0
1079360,2636,2032332,2017-06-16,2017-07-15,15,745,35,70,2039.75,30,Hanaford,IL,Illinois,6,7,1
3079707,555,1884660,2017-04-18,2017-05-17,15,495,30,65,2867.6,5,Mountainhome,PA,Pennsylvania,4,5,1
3474907,346,1807968,2017-03-18,2017-04-17,15,1495,60,80,1383.75,0,Neosho,MO,Missouri,3,4,1
3486160,2544,1887732,2017-04-19,2017-05-10,15,495,0,35,195.2,0,Bethany,PA,Pennsylvania,4,5,0
4228853,3560,2029176,2017-06-15,2017-07-14,50,1495,1025,2125,5682.0,20,Tonasket,WA,Washington,6,7,1
4098507,8744,1990176,2017-05-30,2017-06-20,50,2995,65,175,4708.05,0,Lott,TX,Texas,5,6,0
6613733,5286,2755524,2018-02-13,2018-03-12,15,995,50,85,2312.2,20,Botkins,OH,Ohio,2,3,1
3129147,11133,1677072,2017-01-26,2017-02-25,15,495,105,105,5101.2,5,North Warren,PA,Pennsylvania,1,2,1
3389387,7577,2535588,2017-12-07,2018-01-06,15,745,55,130,2299.95,10,Esparto,CA,California,12,1,1
4436373,1464,2532132,2017-12-06,2018-01-05,15,495,70,490,11772.4,0,Siglerville,PA,Pennsylvania,12,1,1
1795947,1709,2604060,2017-12-27,2018-01-26,15,1745,70,170,3532.5,0,Mohrsville,PA,Pennsylvania,12,1,1
2664107,9750,1737336,2017-02-20,2017-03-19,15,745,0,0,0.0,0,Knollwood,IL,Illinois,2,3,1
3542293,6541,2143776,2017-07-26,2017-08-25,15,495,10,15,630.8,0,Commerce,MO,Missouri,7,8,1
6950080,10663,2839920,2018-03-09,2018-04-08,15,1745,0,170,4996.35,15,Stockdale,TX,Texas,3,4,0
6738453,3535,2685168,2018-01-23,2018-02-22,15,995,25,50,1556.5,5,Sadler,TX,Texas,1,2,1
2594400,1094,1436424,2016-10-09,2016-10-10,50,1495,0,0,34.2,0,Poynor,TX,Texas,10,10,0
3269707,3653,1975188,2017-05-24,2017-06-23,15,1495,0,25,652.8,0,Franklin Square,NY,New York,5,6,1
4366507,5243,2619528,2017-12-31,2018-01-30,50,2995,2115,3365,86292.75,35,East Foothills,CA,California,12,1,1
6408187,723,2701416,2018-01-27,2018-02-26,15,995,30,40,1983.6,0,Oneonta,NY,New York,1,2,1
947253,2365,2256456,2017-09-03,2017-10-02,50,2995,0,0,2.0,0,Pine Hill,NY,New York,9,10,1
1824293,18,1420500,2016-10-02,2016-11-01,15,745,0,0,0.0,0,Springtown,TX,Texas,10,11,1
1925813,7045,1262916,2016-07-24,2016-08-23,15,1245,0,0,0.0,0,Gillett Grove,IA,Iowa,7,8,0
2015813,7626,1416396,2016-10-01,2016-10-30,15,495,0,30,1530.45,15,Santa Anna,TX,Texas,10,10,1
1773333,7453,2891880,2018-03-24,2018-04-23,15,495,0,0,0.0,0,Beeville,TX,Texas,3,4,0
1932747,10883,1397268,2016-09-25,2016-10-24,15,1495,0,0,0.0,0,Seymour,IA,Iowa,9,10,1
4642080,9320,2156124,2017-07-29,2017-08-28,15,495,0,5,179.55,0,Longview,WA,Washington,7,8,1
1750400,3758,1381788,2016-09-21,2016-10-20,15,495,0,345,8590.4,35,Bombay Beach,CA,California,9,10,1
2643947,1554,1654740,2017-01-16,2017-02-15,15,495,10,20,1556.1,0,Emmetsburg,IA,Iowa,1,2,1
